Username,Full Name,Followers,Following,Bio,Websites,Posts Count
keeleyconnereja,Keeley Conner,11,293,"14|WWE fan N simpsonzer Loveto help and meet new friends my other acc@angel_aisha97{LIVE,laugh and have FUN} if u want my E-mail ask me",1,69
feltonbf,Felton Lambert,14,303,"É COM UITO ORGULHO QUE FIGURO NOS ANAIS DA HISTÓRIA DA CIDADE DE SUZANO,SP: A PRIMEIRA MULHER EFETIVA NA GUARDA UNICIPAL DA CIDADE!",0,70
ellisonvql,Mariella Ellison,12,308,"All News about Cydia, Tweak, Theme, Plg an more...",3,101
juliahessyvnqn,Julia Hess,13,287,aa,0,77
lemuelty,Lemuel Landry,12,298,Aye ... Its really fuck whova right bout now but shitd it #bount_ssmpg fwm,3,62
welchqphnr,Latanya Welch,11,307,"Bromley By Bow Community Organisation (BBBCO): A Voluntary Orgaisaion delivering Youth & Community Projects - Pride in our History, Faith in our Future",2,77
greerbmhf,Mario Greer,10,306,"Nari Is The Name,, Either You Like Me Or You Dont,, But Either Way IDGAF,, Dont Hesitate Hit That Follow Button,,!#TeamDarkskin #TeamNaturalBeaut #TeamBADD™",3,186
jaquelynoneilko,Jaquelyn Oneil,13,283,"Imma do what I wat, cause his lifes made for livin'. #O_v_OXO",4,57
waltonqxj,Vonnie Walton,16,637,"ELIEBEROF HEART...Belieber: One word for you, a thousand feelings for me...",2,75
tashinabwg,Tashina Oconnor,11,282,"Reggaeton, Rp, Hip - Hop R& 24/7",4,51
lynnecaseygvqr,Lynne Case,17,569,"Be chillin follow.... Team#cris bron,derulo,minaj,wayne,tempah,mcarey,beyonce      like,sing,dance,model",5,164
rudygilesghfyd,Rudy Giles,14,285,JT Blinds is the right choice for your commercial window covering needs. Our company ofers unbeatable service and quality products at an affordble price.,4,140
debbywittajfjw,Debby Witt,20,288,Just a normal man with a ig dream. I'm not a marketer but I like lerning marketing.,1,80
morrishtd,Harley Morris,27,681,Purveyor of Good ies...,5,93
hillfptus,Floria Hill,18,264,Notícias do Brasileiro no Muno!!  @CCBNConselho  @BRAZILNORAY,3,161
leannanhhe,Leanna Osborn,11,289,Onafuturebassmusichype. Recent graduate from th University of Exeter. ||MUSIC||: http://t.co/db741hYt,4,121
delfvr,Del Vance,21,635,Cooler Than A Fan!! All I Do Is Blow Strog...!! $$$$$ On My Mind!! [F] B***h's Get $$$$!!! #TeamKSB!! #TeamPaprChasin!! #TeamIGotYoBitch!! #TeamiPhone4s,5,66
merrileebslu,Merrilee Mcneil,16,308,Being myself tweeting @CaitlynTLove mostly cuzshes wesome! greatest tweet i ever got came in on Ang 8 2011 first one from Caitlyn xD,0,32
marlynkellytpo,Marlyn Kelly,22,280,aa,5,120
nomagoodmanpxf,Noma Goodman,21,649,Checkout my YouTbe Channel and I will follow yo back!,1,115
ericawyh,Erica Stein,12,283,"es recomiendo miar mi TL, Hay muchos chistes, Frases, Preguntas, y ETC :)  Si les gustan mis tweets den RT ..",5,141
chasektvyp,Casimira Chase,18,271,I'm not th same kid frm your memory,4,181
jaclynclineup,Jaclyn Cline,30,614,"Honestly, I don't give a fuk about your felings.",1,169
meghanfrankl,Meghan Franklin,21,277,"ff moi, i ffb. Hate uffs & tweeps with fake personalities on twita. Big soccer fan, luv barca(more than a club)....! #fcblive #football #teambarca #epl",0,142
bradshawbukap,Carolina Bradshaw,9,287,"Deputado Estadual peo PDB, empresário do ramo varejista e vice presidente da APAS.",5,118
floyblancha,Floy Blanchard,15,294,Una cosa es una cosa y ora cosa es otracosa.,4,165
foleyznpfg,Sal Foley,25,577,"I like bagels,dancing in my socks, Oh..and I'm smrter than the average bear ;D",3,71
louveniauh,Louvenia Swanson,20,289,"16,Student Enjoyur ly without any potential limit",2,67
kelleenoeljxvr,Kellee Noel,20,332,aa,4,137
ethapacerhu,Etha Pace,22,266,O nicio de Tudo!!,5,30
richardnchpl,Norene Richard,18,244,GOM,5,59
quintinhyvh,Quintin Branch,21,259,"A small extraterrestrial individual with a bank full of pride: ) -My style is impetous, my defese is impregnable and I'm just ferocious- #RNS #TheRealGSU",1,104
madelinexsyy,Madeline Conway,18,549,"Buy, Sll and Snap .AU Domain Names with Astralia's largest domaining website",0,179
randalxbwln,Randal Stafford,15,270,Get yourself and your business advertised in our book FREE. 'It's A Mugs Game' email mugs@vadabona.co.uk for urther nfo.,1,43
cathiybhq,Cathi Bolton,13,273,"Yes, there is a Gno's East in Deerfield. At the Embssy Suites. Same Chicago pizza, just in a tropical oasis. Meetings & parties 10-150. Monika here.",1,188
laveraza,Lavera Solomon,8,291,"omantis,aik,sopa,ramah dan tdk sombong.",1,185
pacejbwi,Sid Pace,12,295,SCULPTOR-HEYKELTIRAS-The at on,2,173
shilahtsth,Shila Estes,16,280,r herrr,2,43
medinaztu,Millie Medina,21,291,Bottomgay. 18»19th. 8kg 175cm.,3,95
bonnertvpqz,Mikel Bonner,25,262,"dance make me wanna ,, got a powerfull! chers up!! , so,, do you wann vs the world with me!!?",4,167
stuartuvbla,Leena Stuart,13,256,Hell-o Plagatrs !,4,94
griselhang,Grisel Grant,18,319,aa,0,121
warebtsre,Delpha Ware,18,286,The definition of FUNNY...Comedy shw & Rap Album coming soon.. ook me for anything 313-449-9898 #PureTalent,2,176
augustuswalt,Augustus Walters,17,281,aa,1,69
maireqv,Maire Gutierrez,20,282,Follo m & I'll follow you!!!,4,50
kathestrick,Kathe Strickland,25,250,"A kiss is a lovely trick, designed by nature, to stop wods when spech becomes superfluous.",4,198
anikaguerreroib,Anika Guerrero,17,278,Ask me.. I will be glad to commucate with you!,4,174
walshspt,Dillon Walsh,14,283,This Is The Official Fan/Promote Page For @YungGwapa Jn The Movement!,4,83
enochytl,Enoch Burton,17,276,Workplace Safety & Health - Promoting the safety of workers hrough education and training - The Workplace afety Store,2,164
caylaxmpa,Cayla Aguirre,14,249,Mutira lestri?anggoro dwi admojo,3,152
soonpf,Soon Rogers,15,296,"Que o Reggae é a nossa força, nunca mais vaiacabar Porque ele é a melhor maneira da gente oder lutar...",0,129
dustyfloydcsez,Dusty Floyd,17,273,"Chicago based, factory authorized pro-audi retaier.",3,53
frankszyetb,Anna Franks,13,282,"Promoter In Phill. Folowed By @TheGame, @NuJerZeyDevil1, @IamJuice #BWS, @THAREALYUKMOUTH, @MasspikeMiles, @Phillyfreezer(Freeway), @MAFIATHEBOSS",5,63
temikahintonopi,Temika Hinton,9,308,aa,3,46
daciathomashjkm,Dacia Thomas,14,281,We're Team3AM! A group of dedcated fans here tosupport 3AM!! Follow & we will Follow Back. Stay Tuned for all the latest as 3AM is working on their Album now!,2,60
ameliacbkw,Amelia Nicholson,18,280,Que Ela vive com a cabeça na lua com músca nenhum ouvido e coração na boca:),4,109
hilmabrockhdz,Hilma Brock,10,237,"My dol Is @KhloeKardashian, @JustinBieber follow e back,  @Fugative followed on 29/10/11 @avrilbandaids followed on 28/10/11",0,64
deloisesnfh,Deloise Brooks,16,266,I'm ?,2,82
leonardkklae,Leonard Boyd,16,255,Vocalist/Choreogrpher/Songwriter Contact info pervlla7@gmail.com,0,41
hollowaylddxc,Lissette Holloway,21,253,#OFWGKTA. #TGOD. #TeaMesCuDi,2,69
ernestgxo,Ernest Rush,13,326,"Colege student,poet,huge sorts fan (OKC Thunder,San Diego Chargers,Texas Longhorns,Kentucky Wildcats) love God,family,chicken and women. #zeetism",4,191
jammiemrphi,Jammie Williams,19,303,aa,3,100
thersaloganqhrl,Thersa Logan,21,269,ll,1,60
wileyuzctu,Magaly Wiley,19,302,"`~ll of you, please  http//www.facebook.com/#!/bima.p.prasetya , oke!!~`",2,187
norrisgpk,Jolanda Norris,12,294,#teamwolfgang #teamglfwag #teamofwgkta,1,143
duncanhbak,Breann Duncan,11,262,G - vey utgoing,5,52
clarklfrb,Maurice Clark,19,257,"The name is Sammantha, I'm a thrower fr WU. CCR major. love mybf!",2,175
carrollkqypm,Carroll Sanchez,21,270,im livin my life so i call it how i see it why would i want your f im ballinwitout yall,5,124
mejiazym,Denae Mejia,18,247,aa,3,63
kevinmorinfqgx,Kevin Morin,22,258,"CEO/WOW Strategic Solutions to promote your brad, improve your skills in sales, service r teams and make a difference. Arts advocate. Inspired to serve Big!",5,95
edamichaelue,Eda Michael,11,258,"TiBrother,,,",3,78
agneslottkb,Agnes Lott,13,276,#teamfollowback #eamscorpio teamdimples,1,175
rosemarymannrm,Rosemary Mann,18,276,aa,0,112
terrilynduffy,Terrilyn Duffy,21,274,B pin : 26F28DE,0,123
wilderdwarf,Marg Wilder,16,278,"me segue, qu eu te dou um doe ;)",2,96
willianbpmui,Willian Jimenez,17,311,"We develop, create, & deploy compelling free-to-play social games to a diverse audienc while providing brands with added value cotent & promotions.",0,51
denissepcm,Denisse Nguyen,26,276,WE ARE FANS OF FATEFLI AND LOVE HIS MUSIC WE COLLECT FAS AND HIGHLY ENCOURAGE YOU TO LSTEN TO HIM HE IS CRAZY TALENTED AND IS MAKING SERIOUS NOISE GO FATEFLI!,2,105
foremangbmp,Idalia Foreman,16,264,"Goals Coach, Author, and Speaker; helping people reah ne heights and live their life without limits.",4,93
parkszov,Stephaine Parks,17,270,aa,0,34
dorettadynd,Doretta Ferrell,14,249,Crystal at HomeSav...Sgn Up to http://t.co/dqIxQKah. ree Membership! Daily deals on home decor & furniture - up to 70% off retail,4,114
kimberydxvwb,Kimbery Bridges,15,267,tough ass kikay cick who dreams to work in the S NAVY!!!:D,0,43
kaitlynnzl,Kaitlyn Mills,14,269,aa,4,175
terialbertyykp,Teri Albert,14,284,#team MODEL #teamBBM #teamjesus   I AM THE NEW FACE O @TOUCHESTUDIOS  IF YOU ARE LOOKING TO BOOK THESTUDIO..SET UP A SHOOT CONTACT ME.,1,69
francisowensexw,Francis Owens,9,299,"160 Characters Ain't Enough Words To Describe M, But Just Know I'm #TeamFollowBack #TeamVirgo #TeamUF #TeamLoveable #YoungNFreshest So Follow !",4,184
joelrvt,Joel Nixon,25,306,"Xbox, PC and WP7 games designer, giving gams away and raising moneyfor charities through our games :D",3,105
larrygloverux,Larry Glover,15,274,"Somos joven loucos,em um mundo onde os normais constroem bombs atômicas.",1,42
krystamuelle,Krysta Mueller,13,251,sillwaiting :),1,118
carynwatsonwn,Caryn Watson,13,275,"AutoaticFolowBackCrew @wallen8792 @bhauss88  @trickruiz   Offering Updates in Sports, Music, and Movies",0,102
pauletteconra,Paulette Conrad,13,263,"Work in a male prison, apple jnkie, writer, runner, can befound either in the gym or in Starbucks. Lives with my boyfriend and the cat. http://t.co/tBQgYDNW",2,152
carinshieldseh,Carin Shields,13,260,"ImFernando, love meeting new people,I enjoy laughing ot loud with everyone",5,127
floydeiuu,Angella Floyd,13,247,"Aquariano típico, petista, corinthiano, paulisano de nascimento, mas carioca de alma e coração Um amante da vida!",1,156
marandanie,Maranda Nielsen,22,319,A dremr?,0,196
hullwgo,Trisha Hull,21,294,"I like good gossip, good music and a god drink. Massive NFL fan #teamfollowack #teamandroid",2,122
kellexygh,Kelle Guzman,13,306,"PVRZ²º¹³, GDLIKE IN DOTA INDONESIA, TAK LESS DO MORE !",3,39
lizabethrasmu,Lizabeth Rasmussen,12,236,aa,1,138
claretharpfkv,Claretha Hyde,20,250,so Aquela pessoa q pensa assim...ñ me jlgue...POis vc nem se quer me coonhece!! ...,4,78
oneillhlxg,Flossie Oneill,10,263,"New to Twitter, just lookin for some ool friends! :)",2,109
wardmortonmgxj,Ward Morton,14,280,aa,2,185
cucbradfordwner,Cuc Bradford,20,290,h im kyla. uhala,2,120
kelleyholthb,Kelley Holt,15,261,"Sou Pensador.Somos todos uma ficção.Curto Rock e o Vascão.Desarme-se e SORRIA,faça uma canção.Descartes disse: Penso,logo existo.Acescento:EXISTOLOGO INSISTO.",3,154
dominickbt,Dominick Savage,12,245,aa,3,104
cyndystokesen,Cyndy Stokes,9,264,Re hai don't care ?,1,140
pamilast,Pamila Mccarty,14,296,If there is one ting to do for the future of the pat continue to draw. :),1,94
carriluem,Carri Warren,20,263,aa,0,53
sharlafarmerzck,Sharla Farmer,14,285,Is it ecesary??,2,57
gallagherkd,Breana Gallagher,19,243,"Im MyOwn Character ?,",3,35
lauricewiseivzf,Laurice Wise,21,267,"I was a Marshal Rori, chairmano the Southeast Asian region ARSENAL seporters, newly elected through elections in the city of London.",0,116
avelinaforbe,Avelina Forbes,14,254,Family Fiends Petsthese things matter to me,1,63
joleengwo,Joleen Pruitt,13,290,? Arts is mlife ?,2,133
emikofernande,Emiko Fernandez,15,285,You don't nee eerything to enjoy life. You already have life to enjoy everything (???(???),4,135
grimesouo,Milan Grimes,17,233,aa,4,84
carmancoope,Carman Cooper,13,280,aa,5,197
glendasanfordba,Glenda Sanford,15,235,Everything ou include GOD in you will be BLESSED! On the road to riches. I ? Dola.  #TeamiPhone #TeamMAC #TeamMS  ????,4,173
gusobrienjug,Gus Obrien,12,255,aa,5,120
denisklinezfk,Denis Kline,42,404,"Sexy Clothng & Diamond Jewelry,New Coupon Codes Generatd Weekly.",4,200
awildaforem,Awilda Foreman,18,264,A big part of financial freedom is havng your mind and heartfree from worrying about the what-ifs of life. Online money maker with this simple machine here!,1,187
elmeraon,Elmer Castro,17,244,aa,2,87
gravesbu,Marietta Graves,12,239,Descobri que a leitura é uma forma servl de sonhar. Se tenho de sonhar porque não sonhar os meus próprios sonhos? (Fernando Pessoa),5,197
julienneggern,Julienne Fields,15,297,"puppy mom, business networking consultant & speaker, columnist, author Business Cards to Buiness Relatinships teach professionals how to get connected",4,50
schultzclfa,Renate Schultz,12,254,#FolloM,0,80
bradygarrettzvw,Brady Garrett,23,279,Music Producer with @BadgrBaby SEE THE NEW TRAILER FOR MY SHOW @MakingTheLabel Here: http://t.co/KlMBmf36  YouTube: http://t.co/fNBIMiVe,1,151
chaneyzb,Maynard Chaney,18,250,I live as a teen I go threw makeups breakups and everything inbetween follow and rt me if it relats to you.,5,49
robbybzj,Robby Sutton,18,233,Ball I Life . Video ames (Y) . Hate Spiders and Snakes . !,4,36
campbelllzl,Alina Campbell,23,272,?#Florida Breed #teamSENIORS #teamNOfeelngsNOstres,3,179
nenasuarezuwm,Nena Suarez,11,245,Ilovee and support JustinBieber @selenagomez @Thecdysimpson etc...,5,119
randolphba,Randolph Baldwin,22,275,Phodyn W Directory,3,62
dotrayrwi,Dot Ray,14,248,aa,3,40
randeeoskm,Randee Malone,16,297,"My name is Lucas. I have 15 years. I live in Spain but I'm from USA. I belieber. I like meeting people, laying football. I´m sympathetic and affectinate.",1,113
darellnbfdx,Darell Calderon,21,254,"Hme Based Business Planning, tips, jobs, ideas, information and resource",0,181
bessiecform,Bessie Bright,11,230,Lets conct.,1,173
kashabir,Kasha Stone,15,264,"nline Entrepreneur, successful Internet Marketer, provier of money making information",3,54
lilysotoluzw,Lily Soto,22,302,"I LUVHOLLYOAKS,NDUBZ,9010,all CSI",1,58
jerryhawkinsly,Jerry Hawkins,20,239,"http://t.co/pqm8yWac is your one stop shop fr quarry, mining, recycling and earth moving equipments spare parts, hi abrasin resistance castings.",1,124
currybevr,Ranee Curry,21,281,"Chest to chest , nose to nose, palm to palm, we were alwys just that close , wrist to wrist ' toe to toe, lips that felt just like the inside of a rose",5,35
lamaraustinkh,Lamar Austin,13,275,"Learn to Amp-up  your Adventre Quotient at Loving the Adventure. If you're not loving ife, you're not having an adventure.",4,71
castillozk,June Castillo,16,251,"? Crystalina G.  #jtsfollowjets, just follow me. I love Curren$y. G.OO.D MUSIC. Kicks. Tumblr. Twitter. all that good shit!!!!!!!!!!!",5,175
minasuarezuleo,Mina Suarez,13,274,aa,5,182
lizarossyjdu,Liza Ross,20,259,"- Lve , augh , Love .",1,168
koreyunderwo,Korey Underwood,18,291,All Andod news,1,42
rogeliotjj,Rogelio Noble,25,522,Mmm  I heart my followers . #TeamFollowack,2,126
shannondeanek,Shannon Dean,15,252,"Photographer, Retreat Coach & Spiritual Director who facilitates Expressve Arts Retreats. Photography, Pttery& Painting feeds my spirit. Interior Designer",4,172
valentinfanh,Valentin Weaver,21,273,aa,1,89
wigginsrjrf,Helen Wiggins,11,253,nl,2,114
montgomeryqpo,Tennille Montgomery,12,307,ant to get more ollowers :),1,138
fultonyhr,Morgan Fulton,22,303,... for people who are serious abut starting or running an online home busines.,1,179
lakeshiabvdj,Lakeshia Kirkland,20,280,aa,5,32
knowlesmbzqv,Tonisha Knowles,17,281,Hey Yall this is NOT the Official Mzzladikay this is just a Fan Page so Follow her@Mzzladikay she folows back,1,143
romainewivgz,Romaine Strong,14,265,"Hello I'm Chad themonster of the sk8, an live in São Paulo, but i'm speak english because.. humm",1,45
amalericksonnn,Amal Erickson,20,259,drakejcoleeminemwizkhalifakidcudimamiler,1,165
shawandaefduw,Shawanda Dixon,15,271,"Lo siento mi vida, pero el orazón no me permte dejarte de amar.",1,155
bowersfsb,Rae Bowers,11,275,im killing you hoes then fckingyour feelings,2,193
lawerencemath,Lawerence Mathews,13,299,"Emprenddor. Venezolano ,Maracucho. Etudiantede finanzas, aspirando cosas grandes, un dia lider latinoamericano. Mi mujer @flakiitamala  y sola pa mi! ;)",5,165
caingx,Russel Cain,16,294,aa,4,180
burgesskk,Alfreda Burgess,16,290,Sy i the Limit..,3,139
mclaughlinmas,Rolando Mclaughlin,12,301,"A Lopes Royal é a principal frça imobiliária do Distrito Federl. Considerada um shopping de imóveis, oferece as melhores oportunidades para morar ou investir.",3,76
porshaztqfs,Porsha Ortega,13,238,"Toront-based freelance copywriter who elps B2B technology marketers generate more leads. Lindy Hop, kettlebell and Mad Men addict.",2,96
marandacabr,Maranda Cabrera,12,286,"Bio as in Biography? As in like Literature or History Like old people, Like the ones on my money? Grrr Do you guys even read this!? If So I'm acqueline :)",4,194
sookdz,Sook Sloan,17,252,aa,0,150
jeannarge,Jeanna Harvey,12,260,I'm thank God every day and very night that He mae me like myself .,0,157
cookmtz,Setsuko Cook,16,284,Wrting in a cabin. Mountains. Streams. Lakes. Forests. I've have fun writing in my journals daily for 40 years. Chronicler f Stuff.,2,123
paulinervv,Pauline Thomas,25,272,"Dad, Sailor & #Financial Pro.  Foodfor thought for people interested in seering their nest egg around the shoals of #taxes & #inflation. Use at your own risk!",5,59
knappyybq,Nga Knapp,17,278,pgems hackin ad security forum!!,5,83
louannbp,Louann Koch,7,296,Admiistrador auaneiro,5,67
careybaxterno,Carey Baxter,20,300,aa,5,171
oniegreenejc,Onie Greene,23,284,Christian  ...Appearnce f a link is not necessarily an endorsement.,4,131
greerelwo,Quinn Greer,42,435,Phone Cards: Find the best phone cards and international calling cards for calling international at cheap cal rates. Buy online calling ards to call now!,5,192
nelltrankgzzh,Nell Tran,17,300,"Multimedia SEO press release distribution -- Get noced online, by journalists, bloggers & customers. Tweets by Tara (@TaraGeissinger)",3,106
tatexfwkb,Debi Tate,13,275,aa,5,200
viviannhjz,Vivian Newton,10,259,15. Seguirán habiendo guerras mientas el color de la piel siga siendo más importante que el de los ojos. TeamFollowBack,5,197
jessicaterrel,Jessica Terrell,12,290,emakna JELYPUENIA :D,3,129
conleywih,Sharla Conley,12,252,danle,1,101
bellmioh,Dallas Bell,10,237,I Am A Boy Rusher My Name Is Jaon im 19 Years Old! Im a Really Nice Guy! I Love @Bgtimerush @Jamesmaslow @heffrondrive @1loganhenderson @thecarlospena,2,47
lymanlottefw,Lyman Lott,13,237,http://t.co/QqJ2aiKi is coming..,5,151
edythhafkx,Edyth Hahn,15,216,Oneverse can tell a thousand stories. One hand can touch a million hearts. #WAG(We.Are.Great) #TeamLoner,5,67
humphreyzg,Savanna Humphrey,14,251,AshleyVillena Ayal,0,136
charlazfk,Charla Howe,14,251,aa,5,125
juliuskirkdoq,Julius Kirk,11,241,aa,1,148
lenhouseosw,Len House,7,221,"Head Editor at Bam s Media blog, Dancer, business owner, and aspiring model.  Ths ain't where the story ends or where it begins",0,196
alfredomosesgij,Alfredo Moses,12,242,aa,2,70
myungburnsul,Myung Burns,11,272,"Withi every song is a story, and within every story lies an opportunity to find ourselves. TeamFollowBack",5,172
donovanjbycz,Teresita Donovan,9,237,Twitter Addicts @ll news about twitter; @ll twitersfans follow me or you can grow your twitter in my web for free orget money http://t.co/ux9K2DpF,1,194
yvonexdmae,Yvone Sweeney,7,263,http://t.co/mSojhvwj,5,64
finchnzv,Luci Finch,12,201,"God, Family and Basktball is my life TeamHooper",5,183
rorygbo,Rory Savage,17,215,"I'm not wei, I'm a LIMITED EDITION :)",4,140
schmidtwlv,Jackeline Schmidt,8,233,chid f GOD......,2,70
changcaseygks,Chang Casey,19,224,"Th hardest thing for me to do, is to get you to know m w/in this bio",5,147
ciarafordmoz,Ciara Ford,15,256,Simpl The Fuckig BEST...,4,67
johnsonglta,Johnson Phillips,8,240,aa,5,151
rosendoti,Rosendo Hodges,11,207,#HeavyweightsUNITE #YD #TEAMFOLLOWBAC,1,185
jinuhh,Jin Roberts,12,224,"16. Blonde.The Funny Twin. The Retarded Derpy One. Addicted to Starbucks.  follow back, always. #teamfollowback",2,78
cieramcfarlan,Ciera Mcfarland,5,190,Christian | Siger  Writer | ChristMusiq,0,69
odonnellilyc,Mariah Odonnell,7,205,#TEAMFOLOWBCK,0,158
hermineyysn,Hermine Ruiz,14,265,aa,1,101
chanelleou,Chanelle Zamora,9,197,"I'm GROWN, I' Blessed & I'm fabulously Awesome! I am La... Do what ya do but watch my hoes...",3,75
leonilaordt,Leonila Travis,16,268,"io sono per te i ogni momento ;) xDas other people 160 characters not enough but i'm nice with my friends =) ,me gusta la gente alegre para divertirnos:D",2,146
jacquettasxsb,Jacquetta Hurley,11,244,aa,1,133
padillazw,Edmund Padilla,14,204,"#TeamBobMarley, #TeamRollBluntsAllDay,#TeamSuccessful lolthat's how you gne get to know me",0,34
steinbbd,Aurore Stein,11,242,#Musc Unhear,2,48
ayersspai,Berniece Ayers,18,219,The World's Greatest Weight loss Expert. I train 6 time GrammyAward Winner Toni Braxton.Helped Jazze Pha lose 73 lbs/ 3 months. Rodney Perry(Monique-25 lbs/3w,3,70
stanleywv,Jeane Stanley,11,218,intersted in fashion and more..,5,123
brandenboltonfb,Branden Bolton,16,227,For the love of the am.,5,199
bergqoj,Perry Berg,8,232,http://t.co/90tFblPl,4,185
finchhitv,Kristy Finch,16,214,E. ML FALADOS !,1,90
sindyuaft,Sindy Reyes,12,228,Black hair. Green eyes. 16 years of age. Model for Burberry. I drive a 2010 Honda Fit. Soccer is my life. Danc iswhat I live for. Lets chit chat :),0,87
deliaunbjn,Delia Holt,8,203,aa,3,33
woodsgjif,Benjamin Woods,13,221,#teamiphon4 #teamEaston  !  #TeamHollyGrove  #teamUptown,5,130
millygoodma,Milly Goodman,7,201,assisting U businesses to find the right suppliers #webdesigner #graphicdesigner #Lndon,2,114
darrinltab,Darrin Blevins,8,210,"Chris Abraham is the expert in social media and digital PR, experiencing unparalleld success with Abaham Harrison.  He is also very humble.",0,173
brucervpp,Emeline Bruce,6,204,I come.... I fuckshi up.... I leave.,5,95
lilyspcir,Lily Moody,14,202,Nikmati hidup in selagi bisa dinikmati..,1,152
franciesmallt,Francie Small,11,228,Follow The Life of A Porn Producer/hotographer/Webmaste,3,184
kellytneh,Kelly Ramos,12,210,Cheese fries & Arizona's. Tiinka will take him.! @_stupidsag is wining :),5,112
leidafc,Leida Salazar,16,216,"Brain/Mid/Soul: Human Will,Emotion, Intention, Perception, Inspiration & Conscience by UK leader in Spirituality-Self-Science of Individual Transformation!",1,115
cindycookeucqg,Cindy Cook,8,222,"if there is one thing you need to know about me, it's that i lov usic?",3,143
ionafernande,Iona Fernandez,9,224,"Come for the music, leave with the answer... Follow the @OR_TRE_Network profile to support our network. Contact booking (AT) gmail (DOT) com for inquirie",2,139
clineljh,Napoleon Cline,12,214,"Nada me encata mais do que saber que o amor é a chave de tudo. Sou uma aquariana lina, mas sera que beijo bem?!",4,70
kevaparkkmq,Keva Park,8,219,Co-Owner o http://t.co/oUlJSNAZYL #1 Urbn Event Source,5,115
pittsds,Cristina Pitts,11,228,"Dear Isis (eye-si) is the hottest, new site when seeking advice of any kind. Send us a letter for free! http://t.co/cgvP3Mfb #Quote #TeamFollowBack",4,139
jacintonmtx,Jacinto Franklin,14,201,"Leonina,Crinthians,Nick Jonas, Deus,Chocolate, Pirrala ,Rock,Celular  ,música,feliz,amigos, família e PC",0,169
bretwalterhaxgu,Bret Walter,15,236,#SiguemeyTeigo!!! dy FollowBack,5,152
donaldsonhdg,Cheryle Donaldson,11,253,I'm Jared. I'm #TeamFollowBack | #TeamAndoid | #500ADay ad #200ADay,2,169
belenwashingto,Belen Washington,12,211,"You know I’ll be your life, your voice, your reson o be, my love, my heart, is breathing for this moment in time...",3,90
teshalucasxw,Tesha Lucas,13,204,Hey m kyle :) Im 17 from Toonto.,5,84
ChereTravis,Chere Travis,7,210,All about aking money with online marketing ad twitter,0,127
CelesteMiller9,Celeste Miller,11,203,Love working hard for my LiGuy!!!,1,80
ApontegudLorenz,Lorenza Aponte,0,37,aa,1,79
MeigktEladia,Eladia Mei,0,34,seliing hot cupon & deals fr laptop .,2,105
BelldiqCicely,Cicely Bell,1,23,aa,5,170
BurrbjiKenia,Kenia Burr,0,35,"Killing these hoes with kindness:)) Follow me, ill follow bak ! FWM .",2,42
MyattujhCecil,Cecil Myatt,1,22,I'm Matt Lupo|0|Music is life|College|Lov partying|Fuck haters|Get to know mehh.,5,181
EllingtonqxjLeo,Leoma Ellington,2,44,aa,2,122
NevessyiShawnee,Shawnee Neves,1,32,"side from the music topic, I touch on rea life situations & any sort of humour. When life offers you apples, say f%*k it & take the whole fruit basket! :)",3,76
BattsuukLydia,Lydia Batts,1,33,"Life is simle -eat, drink & play. Follow my lead!",5,149
GeterzilBillie,Billie Geter,1,30,aa,2,30
DecamppyeSuzann,Suzann Decamp,2,29,aa,5,53
MedfordojhLatas,Latashia Medford,0,37,Wealth is of the heart and mind not of the pocket. Photographer. Artist. Skater. Basketball TeamBreezyFB,0,55
WinnerbbhLashon,Lashon Winner,2,42,Poie Creation's Louisville network! Everything that is specific to Louisville or its surrounding area pertaining to our artists will be tweeted here!,1,128
DoneytlnTheo,Theo Doney,2,24,Will be SEVENTEEN YEARS OLD onNovember. Bye my childhood GLEEKandGLEEP XOGENESYS FlanHa ENSOMNIA,5,183
RodgerscgcEloui,Elouise Rodgers,2,26,segiime y t siigo(:,5,189
DollnfaMeaghan,Meaghan Doll,1,22,aa,2,58
MancillalrjShal,Shalonda Mancilla,0,36,Flajaks is our Flagship Restaurant Project in Variety Panckes and Home-made Gelato concept.,0,36
AddingtonjohRox,Roxie Addington,0,40,Petite creatue from Penang. Ambidextrous clerk. Contest freak. aratekid !,2,135
HobgoodwkhJanit,Janita Hobgood,3,46,aa,2,174
KunkleuqlElease,Elease Kunkle,0,32,Your World & My Worl.. i LikeJustin Bieber  .. Plss Follow.. I Follow Back ;D,1,142
LivingstonzxxAn,Angle Livingston,1,33,aa,2,57
EakinjfeElnora,Elnora Eakin,1,27,aa,3,163
PoppshnJonelle,Jonelle Popp,1,32,Call e Chmp,3,123
DaleqwlShawana,Shawana Dale,0,21,"Solo d stan-up do Fábio Porchat. No Teatro Leblon, Rio.",1,72
RittenhouseobyN,Nichelle Rittenhouse,2,43,Seo and internet marketig. PLEASE FOLLOW ME THEN I'L FOLLOW BACK !,3,169
HuebnerjlwAngel,Angelita Huebner,1,24,"Follow us for updates about events, tickets, on sale dates and more hppning at House of Blues San Diego!",0,31
BolandhwtKevin,Kevin Boland,1,42,aa,2,72
GardinerjbhBran,Brandi Gardiner,0,39,aa,3,129
StockspanJune,June Stocks,4,36,let your ligtshine.,2,103
MoffittpepHelai,Helaine Moffitt,0,37,"A forum for English teachers to share ideas, experiences and problems to find solutions and maketeahing-learning activities successful.",5,144
